rank,domain,company_name,country,sector
2164,mapfre.com,"MAPFRE","Spain","Insurance"
2165,mapnagroup.com,"MAPNA","Iran","Other"
2166,mabaindonesia.com,"Marga Abhinaya Abadi","Indonesia","Critical Infrastructure"
2167,dynamicsgroup.co.id,"Mark Dynamics Indonesia","Indonesia","Other"
2168,marksandspencer.com,"Marks & Spencer","United Kingdom","Retail & E-commerce"
2169,martinaberto.co.id,"Martina Berto","Indonesia","Retail & E-commerce"
2170,marubeni.com,"Marubeni","Japan","Other"
2171,marutisuzuki.com,"Maruti Suzuki","India","Transportation & Logistics"
2172,maruwa-g.com,"MARUWA","Japan","Retail & E-commerce"
2173,maruzen-chi.co.jp,"Maruzen CHI Holdings","Japan","Other"
2174,marv.jp,"Marvelous","Japan","Other"
2175,masangroup.com,"Masan Group","Vietnam","Other"
2176,marein-re.com,"Maskapai Reasuransi Indonesia","Indonesia","Banking & Finance"
2177,bankmaspion.co.id,"Maspion Bank of Indonesia","Indonesia","Banking & Finance"
2178,massivit3d.com,"Massivit","Israel","Other"
2179,matahari.co.id,"Matahari Department Store","Indonesia","Retail & E-commerce"
2180,mppa.co.id,"Matahari Putra Prima","Indonesia","Retail & E-commerce"
2181,matomy.com,"Matomy Media","Israel","Other"
2182,mchb.com.my,"Matrix Concepts Holdings Berhad","Malaysia","Critical Infrastructure"
2183,matrix.co.il,"Matrix It Ltd.","Israel","Other"
2184,matsuyafoods.co.jp,"Matsuya Foods","Japan","Energy & Utilities"
2185,maxstock.co.il,"Max Stock Ltd.","Israel","Other"
2186,maxsgroupinc.com,"Max's Group","Philippines","Other"
2187,maxxis.com,"Maxxis","Taiwan","Transportation & Logistics"
2188,maybank.co.id,"Maybank Indonesia Finance","Indonesia","Other"
2189,maybank.co.id,"MayBank of Indonesia","Indonesia","Banking & Finance"
2190,mayinglong.cn,"Mayinglong Pharmaceutical Group","People's Republic of China","Healthcare"
2191,maynepharma.com,"Mayne Pharma","Australia","Other"
2192,mayoraindah.co.id,"Mayora Indah","Indonesia","Retail & E-commerce"
2193,mm.group,"Mayr-Melnhof","Austria","Other"
2194,maytronics.co.il,"Maytronics Ltd.","Israel","Other"
2195,mazda.com,"Mazda","Japan","Transportation & Logistics"
2196,mazorrobotics.com,"Mazor Robotics","Israel","Technology"
2197,homemakeup.co.jp,"mbs","Japan","Other"
2198,mdentertainment.co,"MD Entertainment","Indonesia","Other"
2199,mdpictures.com,"MD Pictures","Indonesia","Other"
2200,netvisimedia.co.id,"MDTV Media Technologies","Indonesia","Media & Entertainment"
2201,meatech3d.com,"Meat tech","Israel","Other"
2202,mebuki-fg.co.jp,"Mebuki Financial Group","Japan","Other"
2203,medcoenergi.com,"MedcoEnergi","Indonesia","Energy & Utilities"
2204,mediaasia.com,"Media Asia Entertainment Group","People's Republic of China","Other"
2205,mediado.jp,"Media Do Holdings","Japan","Other"
2206,mediatek.com,"MediaTek","Taiwan","Technology"
2207,medibank.com.au,"Medibank Private","Australia","Insurance"
2208,medicaldev.com,"Medical Developments International (Australia)","Australia","Other"
2209,msnw.co.jp,"Medical System Network","Japan","Other"
2210,medigenvac.com,"Medigen Vaccine Biologics","Taiwan","Healthcare"
2211,medigus.com,"Medigus","Israel","Healthcare"
2212,herminahospitals.com,"Medikaloka Hermina","Indonesia","Healthcare"
2213,medi-post.co.kr,"Medipost (South Korea)","South Korea","Other"
2214,migdalei.co.il,"Mediterranean Towers","Israel","Other"
2215,mediwound.com,"MediWound (Israel)","Israel","Other"
2216,medy-tox.co.kr,"Medytox Korea Co."," Ltd.","South Korea"
2217,megabanknepal.com,"Mega Bank Nepal Limited","Nepal","Banking & Finance"
2218,megaholdings.com.tw,"Mega Financial Holding","Taiwan","Other"
2219,mmproperty.com,"Mega Manunggal Property","Indonesia","Critical Infrastructure"
2220,megaor.co.il,"Mega Or Holdings Ltd","Israel","Other"
2221,megaperintis.co.id,"Mega Perintis","Indonesia","Other"
2222,megapolitan-group.com,"Megapolitan Developments","Indonesia","Critical Infrastructure"
2223,megapowermakmur.co.id,"Megapower Makmur","Indonesia","Critical Infrastructure"
2224,meg-snow.com,"Megmilk Snow Brand","Japan","Other"
2225,megureit.co.il,"Megureit Israel Ltd","Israel","Banking & Finance"
2226,mehadrin.co.il,"Mehadrin Ltd.","Israel","Other"
2227,meiji.co.jp,"Meiji Dairies","Japan","Other"
2228,meiji.com,"Meiji Holdings","Japan","Other"
2229,meiji.co.jp,"Meiji Seika","Japan","Other"
2230,meikonet.co.jp,"Meiko Network Japan","Japan","Other"
2231,meitav.co.il,"Meitav Investment House Ltd","Israel","Other"
2232,meitu.com,"Meitu","People's Republic of China","Other"
2233,meituan.com,"Meituan","People's Republic of China","Retail & E-commerce"
2234,mekorot.co.il,"Mekorot Water Company Ltd","Israel","Other"
2235,melco-hd.jp,"Melco Holdings","Japan","Technology"
2236,melco-group.com,"Melco International Development","People's Republic of China","Other"
2237,melisron.co.il,"Melisron Ltd.","Israel","Other"
2238,mellanox.com,"Mellanox Technologies","Israel","Other"
2239,mellatib.com,"Mellat Investment Bank","Iran","Banking & Finance"
2240,melstacorp.com,"Melstacorp","Sri Lanka","Other"
2241,mengniu.com.cn,"Mengniu Dairy","Hong Kong","Other"
2242,menivim-reit.co.il,"Menivim-the New Reit Ltd","Israel","Banking & Finance"
2243,menoramivt.co.il,"Menora Mivtachim Holdings Ltd","Israel","Insurance"
2244,hrme.co.id,"Menteng Heritage Realty","Indonesia","Other"
2245,meralco.com.ph,"Meralco","Philippines","Other"
2246,merchavia.com,"Merchavia Holdings and Investments","Israel","Other"
2247,mercian.co.jp,"Mercian Corporation","Japan","Other"
2248,merck.co.id,"Merck","Indonesia","Retail & E-commerce"
2249,mercuries.com.tw,"Mercuries Group","Taiwan","Other"
2250,mli.com.tw,"Mercuries Life","Taiwan","Insurance"
2251,mercury.co.nz,"Mercury Energy","New Zealand","Other"
2252,merdekacoppergold.com,"Merdeka Copper Gold","Indonesia","Energy & Utilities"
2253,meridianenergy.co.nz,"Meridian Energy","New Zealand","Other"
2254,mesoblast.com,"Mesoblast","Australia","Other"
2255,metaepsi.com,"Meta Epsi","Indonesia","Critical Infrastructure"
2256,mccchina.com,"Metallurgical Corporation of China Limited","People's Republic of China","Other"
2257,metalsx.com.au,"METALS X LIMITED","Australia","Other"
2258,metaplanet.jp,"Metaplanet","Japan","Other"
2259,metcash.com,"Metcash Limited","Australia","Other"
2260,metersbonwe.com,"Meters/bonwe","People's Republic of China","Other"
2261,metrohealthcareindonesia.co.id,"Metro Healthcare Indonesia","Indonesia","Healthcare"
2262,metrorealty.co.id,"Metro Realty","Indonesia","Critical Infrastructure"
2263,metroretail.com.ph,"Metro Retail Stores Group","Philippines","Retail & E-commerce"
2264,metrobank.com.ph,"Metropolitan Bank and Trust Company","Philippines","Banking & Finance"
2265,pondokindahgroup.co.id,"Metropolitan Kentjana","Indonesia","Critical Infrastructure"
2266,metropolitanland.com,"Metropolitan Land","Indonesia","Critical Infrastructure"
2267,metunic.com.tr,"METUnic","Turkey","Retail & E-commerce"
2268,michaelhill.com.au,"Michael Hill Jeweller","New Zealand","Other"
2269,michman-loans.co.il,"Michman Basad Ltd","Israel","Other"
2270,sghgroup.com.sa,"Middle East Healthcare Co.","Saudi Arabia","Other"
2271,mepco.biz,"Middle East Paper Co.","Saudi Arabia","Other"
2272,mesccables.com,"Middle East Specialized Cables Co.","Saudi Arabia","Other"
2273,midea.com,"Midea","People's Republic of China","Other"
2274,midland.com.hk,"Midland Holdings","Hong Kong","Other"
2275,holdings.sanco.co.jp,"Mie Kotsu Group Holdings","Japan","Other"
2276,migdalholdings.co.il,"Migdal Insurance & Financial Holdings Ltd.","Israel","Insurance"
2277,migroskurumsal.com,"Migros Ticaret Anonim Şirketi","Turkey","Other"
2278,milkground.cn,"Milkground","People's Republic of China","Other"
2279,mpi-indonesia.co.id,"Millennium Pharmacon International","Indonesia","Other"
2280,millie.co.kr,"Millie Seojae","South Korea","Other"
2281,minatobk.co.jp,"Minato Bank","Japan","Banking & Finance"
2282,mindchamps.org,"MindChamps","Singapore","Other"
2283,mindray.com,"Mindray","People's Republic of China","Other"
2284,mindtree.com,"Mindtree","India","Other"
2285,minebeamitsumi.com,"MinebeaMitsumi","Japan","Other"
2286,mingyuan-hk.com,"Mingyuan Medicare Development Company Limited","People's Republic of China","Other"
2287,miniso.com,"Miniso","People's Republic of China","Retail & E-commerce"
2288,minnapadi.com,"Minna Padi Investama Sekuritas","Indonesia","Other"
2289,minorfood.com,"Minor Food Group","Thailand","Other"
2290,minrav.co.il,"Minrav Group Ltd.","Israel","Other"
2291,minthgroup.com,"Minth Group Limited","Hong Kong","Other"
2292,fvc.co.jp,"Miraidoor","Japan","Other"
2293,miramar-group.com,"Miramar Hotel and Investment","People's Republic of China","Other"
2294,mirmirebank.com.np,"Mirmire Microfinance Development Bank Ltd.","Nepal","Banking & Finance"
2295,mishorim.com,"Mishorim Development","Israel","Banking & Finance"
2296,misumi.co.jp,"Misumi Group","Japan","Other"
2297,miteribank.com.np,"Miteri Development Bank Limited","Nepal","Banking & Finance"
2298,mldbank.com.np,"Mithila LaghuBitta Bittiya Sanstha Limited","Nepal","Banking & Finance"
2299,map-indonesia.com,"Mitra Adiperkasa","Indonesia","Retail & E-commerce"
2300,mitraenergipersada.com,"Mitra Energi Persada","Indonesia","Critical Infrastructure"
2301,mitrarajasa.com,"Mitra International Resources","Indonesia","Transportation & Logistics"
2302,mitra-investindo.com,"Mitra Investindo","Indonesia","Energy & Utilities"
2303,mitrakeluarga.com,"Mitra Keluarga Karyasehat","Indonesia","Healthcare"
2304,mknt.id,"Mitra Komunikasi Nusantara","Indonesia","Retail & E-commerce"
2305,mitrapemuda.co.id,"Mitra Pemuda","Indonesia","Critical Infrastructure"
2306,mpmgroup.co.id,"Mitra Pinasthika Mustika","Indonesia","Other"
2307,mbss.co.id,"Mitrabahtera Segara Sejati","Indonesia","Critical Infrastructure"
2308,pitchbook.com,"Mitsubishi Chemical Holdings","Japan","Other"
2309,mitsubishicorp.com,"Mitsubishi Corporation","Japan","Other"
2310,klima.mitsubishielectric.com.tr,"Mitsubishi Electric","Japan","Technology"
2311,mec.co.jp,"Mitsubishi Estate","Japan","Other"
2312,mgc.co.jp,"Mitsubishi Gas Chemical Company","Japan","Other"
2313,logisnext.com,"Mitsubishi Logisnext","Japan","Other"
2314,mitsubishi-motors.com,"Mitsubishi Motors","Japan","Transportation & Logistics"
2315,uniball.com,"Mitsubishi Pencil","Japan","Other"
2316,mufg.jp,"Mitsubishi UFJ Financial Group","Japan","Banking & Finance"
2317,mitsui.com,"Mitsui & Co.","Japan","Transportation & Logistics"
2318,mitsuichemicals.com,"Mitsui Chemicals","Japan","Other"
2319,mitsuifudosan.co.jp,"Mitsui Fudosan","Japan","Other"
2320,mitsui-high-tec.com,"Mitsui High-tec","Japan","Other"
2321,mitsumi.co.jp,"Mitsumi","Japan","Technology"
2322,mivnegroup.co.il,"Mivne Real Estate (K.d) Ltd","Israel","Other"
2323,msgroup.co.il,"Mivtach Shamir Holdings Ltd.","Israel","Other"
2324,mixi.co.jp,"Mixi","Japan","Other"
2325,mizrahi-tefahot.co.il,"Mizrahi Tefahot Bank Ltd.","Israel","Banking & Finance"
2326,mizuho-fg.co.jp,"Mizuho Financial Group","Japan","Banking & Finance"
2327,mlrn.co.il,"MLRN Projects and Trade","Israel","Banking & Finance"
2328,msi.id,"MNC Digital Entertainment","Indonesia","Other"
2329,indonesia-air.com,"MNC Energy Investments","Indonesia","Critical Infrastructure"
2330,mncfinancialservices.com,"MNC Kapital Indonesia","Indonesia","Other"
2331,mncland.com,"MNC Land","Indonesia","Other"
2332,mncpictures.com,"MNC Pictures","Indonesia","Other"
2333,mncvision.id,"MNC Sky Vision","Indonesia","Other"
2334,mncvisionnetworks.com,"MNC Vision Networks","Indonesia","Other"
2335,mnet.com,"Mnet Media Corp.","South Korea","Other"
2336,mnm.sa,"MNM Company","Saudi Arabia","Media & Entertainment"
2337,mobarakeh-steel.ir,"Mobarakeh Steel Company","Iran","Energy & Utilities"
2338,mwg.vn,"Mobile World Investment Corporation","Vietnam","Retail & E-commerce"
2339,mobileye.com,"Mobileye","Israel","Transportation & Logistics"
2340,mobilezone.ch,"Mobilezone Holding","Switzerland","Retail & E-commerce"
2341,mobily.com.sa,"Mobily","Saudi Arabia","Telecommunications"
2342,moderninternasional.co.id,"Modern Internasional","Indonesia","Other"
2343,modian.com,"Modian","People's Republic of China","Other"
2344,modine.com,"Modine (South Korea)","South Korea","Other"
2345,almojilgroup.com,"Mohammad Al Mojil Group","Saudi Arabia","Other"
2346,molgroup.info,"MOL Group","Hungary","Energy & Utilities"
2347,mmiholdings.com,"Momentum Metropolitan Holdings Limited","South Africa","Insurance"
2348,momentum.co.za,"Momentum","South Africa","Insurance"
2349,monadelphous.com.au,"MONADELPHOUS GROUP LIMITED","Australia","Other"
2350,monashivf.com,"Monash IVF","Australia","Other"
2351,monexgroup.jp,"Monex Group","Japan","Banking & Finance"
2352,mmc.mn,"Mongolian Mining Corporation","Hong Kong","Energy & Utilities"
2353,mono.co.th,"Mono Technology","Thailand","Other"
2354,montage-tech.com,"Montage Technology","People's Republic of China","Other"
2355,morganstanley.com,"Morgan Stanley","United Kingdom","Banking & Finance"
2356,morinaga.co.jp,"Morinaga & Company","Japan","Other"
2357,morinagamilk.co.jp,"Morinaga Milk Industry","Japan","Other"
2358,morrisons.com,"Morrisons","United Kingdom","Retail & E-commerce"
2359,mos.co.jp,"MOS Food Services","Japan","Other"
2360,mosenergo.gazprom.ru,"Mosenergo","Russia","Energy & Utilities"
2361,moss.co.uk,"Moss Bros Group","United Kingdom","Other"
2362,motech.com.tw,"Motech Solar","Taiwan","Other"
2363,mothercareplc.com,"Mothercare","United Kingdom","Retail & E-commerce"
2364,motonic.co.kr,"Motonic Corporation","South Korea","Other"
2365,mtgibsoniron.com.au,"MOUNT GIBSON IRON LIMITED","Australia","Other"
2366,mountainhydronepal.com.np,"Mountain Hydro Nepal Limited","Nepal","Other"
2367,mouwasat.com,"Mouwasat Medical Services Co.","Saudi Arabia","Other"
2368,mphasis.com,"Mphasis","India","Other"
2369,ms-ad-hd.com,"MS&AD Insurance Group Holdings","Japan","Insurance"
2370,mtn.com,"MTN Group","South Africa","Telecommunications"
2371,mtr.com.hk,"MTR Corporation Limited","People's Republic of China","Transportation & Logistics"
2372,muhak.co.kr,"MUHAK","South Korea","Other"
2373,prochiz.com,"Mulia Boga Raya","Indonesia","Other"
2374,mag-plantations.co.id,"Multi Agro Gemilang Plantation","Indonesia","Other"
2375,mic.co.id,"Multi Indocitra","Indonesia","Other"
2376,multiprimasejahtera.net,"Multi Prima Sejahtera","Indonesia","Other"
2377,mmi.co.id,"Multifiling Mitra Indonesia","Indonesia","Other"
2378,multipolar.com,"Multipolar Technology","Indonesia","Technology"
2379,multipolar-group.com,"Multipolar","Indonesia","Technology"
2380,multistrada.co.id,"Multistrada Arah Sarana","Indonesia","Other"
2381,mbc.uz,"Murad Buildings","Uzbekistan","Critical Infrastructure"
2382,murata.com,"Murata Manufacturing","Japan","Other"
2383,murrob.com,"Murray & Roberts","South Africa","Critical Infrastructure"
2384,mustika-ratu.com,"Mustika Ratu","Indonesia","Retail & E-commerce"
2385,mvelagroup.co.za,"Mvelaphanda Group","South Africa","Other"
2386,myfoodbag.co.nz,"My Food Bag","New Zealand","Retail & E-commerce"
2387,mysizeid.com,"My Size Inc.","Israel","Technology"
2388,myer.com.au,"Myer","Australia","Retail & E-commerce"
2389,nabilbank.com,"Nabil Bank Limited","Nepal","Banking & Finance"
2390,nabtesco.com,"Nabtesco","Japan","Other"
2391,nachi-fujikoshi.co.jp,"Nachi-Fujikoshi","Japan","Other"
2392,nadec.com,"Nadec","Saudi Arabia","Other"
2393,nagatanien-hd.co.jp,"Nagatanien Holdings","Japan","Other"
2394,top.meitetsu.co.jp,"Nagoya Railroad","Japan","Transportation & Logistics"
2395,nakamichi-leasing.co.jp,"Nakamichi Leasing","Japan","Other"
2396,nakilat.com.qa,"Nakilat","Qatar","Transportation & Logistics"
2397,nala.digital,"Nala Digital Commerce Ltd","Israel","Other"
2398,nama.com.sa,"Nama Chemicals Co.","Saudi Arabia","Other"
2399,namchow.com.tw,"Namchow Group","Taiwan","Other"
2400,nhchem.co.kr,"Namhae Chemical Corporation","South Korea","Other"
2401,namyangi.com,"Namyang Dairy Products","South Korea","Other"
2402,nanliugroup.com,"Nan Liu Enterprise Company Limited","Taiwan","Technology"
2403,600282.net,"Nanjing Iron and Steel Company Limited","People's Republic of China","Other"
2404,howto-osaka.com,"Nankai Electric Railway","Japan","Transportation & Logistics"
2405,nankang-tyre.com,"Nankang Rubber Tire","Taiwan","Other"
2406,nanochemtech.co.kr,"Nano Chem Tech","South Korea","Other"
2407,nanox.vision,"Nano-X Imaging","Israel","Technology"
2408,nnfl.com.np,"Narayani National Finance Limited","Nepal","Banking & Finance"
2409,naspers.com,"Naspers","South Africa","Retail & E-commerce"
2410,natcopharma.site,"Natco Pharma","India","Healthcare"
2411,nab.com.au,"National Australia Bank","Australia","Banking & Finance"
2412,gasco.com.sa,"National Gas and Industrialization Co.","Saudi Arabia","Other"
2413,gypsco.com.sa,"National Gypsum Co.","Saudi Arabia","Other"
2414,tasnee.com,"National Industrialization Co.","Saudi Arabia","Other"
2415,en.nioc.ir,"National Iranian Oil Company","Iran","Energy & Utilities"
2416,nipc.ir,"National Iranian Petrochemical Company","Iran","Other"
2417,nioc.ir,"National Iranian Tanker Company","Iran","Energy & Utilities"
2418,care.med.sa,"National Medical Care Co.","Saudi Arabia","Other"
2419,natmetalco.com,"National Metal Manufacturing and Casting Co.","Saudi Arabia","Other"
2420,nationalmicrofinance.com.np,"National Microfinance Bittiya Sanstha Ltd.","Nepal","Banking & Finance"
2421,bahri.sa,"National Shipping Company of Saudi Arabia","Saudi Arabia","Other"
2422,nsxa.com.au,"National Stock Exchange Of Australia Limited","Australia","Banking & Finance"
2423,nationalstorage.com.au,"National Storage","New Zealand","Other"
2424,naturacity.co.id,"Natura City Developments","Indonesia","Critical Infrastructure"
2425,naturgy.com,"Naturgy","Spain","Other"
2426,navigatorglobal.com.au,"Navigator Global Investments","Australia","Banking & Finance"
2427,navitaspet.com,"Navitas Petroleum Limited Partnership","Israel","Energy & Utilities"
2428,navneet.com,"Navneet Publications","India","Media & Entertainment"
2429,ngmk.uz,"Navoi Mining and Metallurgy Combinat","Uzbekistan","Energy & Utilities"
2430,nawibros.com,"Nawi Brothers Group Ltd","Israel","Banking & Finance"
2431,nayax.co.il,"Nayax","Israel","Other"
2432,ndtv.in,"NDTV","India","Media & Entertainment"
2433,nearmap.com,"Nearmap","Australia","Other"
